name,ensembl_id,description,biotype,species,external_url
RBM23,ENSG00000100461,RNA binding motif protein 23 [Source:HGNC Symbol;Acc:HGNC:20155],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000100461
RBM24,ENSG00000112183,RNA binding motif protein 24 [Source:HGNC Symbol;Acc:HGNC:21539],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000112183
RBM25,ENSG00000119707,RNA binding motif protein 25 [Source:HGNC Symbol;Acc:HGNC:23244],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000119707
RBM26,ENSG00000139746,RNA binding motif protein 26 [Source:HGNC Symbol;Acc:HGNC:20327],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000139746
RBM28,ENSG00000106344,RNA binding motif protein 28 [Source:HGNC Symbol;Acc:HGNC:21863],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000106344
RBM3,ENSG00000102317,RNA binding motif protein 3 [Source:HGNC Symbol;Acc:HGNC:9900],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000102317
RBM33,ENSG00000184863,RNA binding motif protein 33 [Source:HGNC Symbol;Acc:HGNC:27223],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000184863
RBM34,ENSG00000188739,RNA binding motif protein 34 [Source:HGNC Symbol;Acc:HGNC:28965],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000188739
RBM39,ENSG00000131051,RNA binding motif protein 39 [Source:HGNC Symbol;Acc:HGNC:15923],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000131051
RBM4,ENSG00000173933,RNA binding motif protein 4 [Source:HGNC Symbol;Acc:HGNC:9901],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000173933
RBM42,ENSG00000126254,RNA binding motif protein 42 [Source:HGNC Symbol;Acc:HGNC:28117],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000126254
RBM43,ENSG00000184898,RNA binding motif protein 43 [Source:HGNC Symbol;Acc:HGNC:24790],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000184898
RBM45,ENSG00000155636,RNA binding motif protein 45 [Source:HGNC Symbol;Acc:HGNC:24468],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000155636
RBM46,ENSG00000151962,RNA binding motif protein 46 [Source:HGNC Symbol;Acc:HGNC:28401],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000151962
RBM47,ENSG00000163694,RNA binding motif protein 47 [Source:HGNC Symbol;Acc:HGNC:30358],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000163694
RBM48,ENSG00000127993,RNA binding motif protein 48 [Source:HGNC Symbol;Acc:HGNC:21785],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000127993
RBM4B,ENSG00000173914,RNA binding motif protein 4B [Source:HGNC Symbol;Acc:HGNC:28842],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000173914
RBM5,ENSG00000003756,RNA binding motif protein 5 [Source:HGNC Symbol;Acc:HGNC:9902],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000003756
RBM6,ENSG00000004534,RNA binding motif protein 6 [Source:HGNC Symbol;Acc:HGNC:9903],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000004534
RBM7,ENSG00000076053,RNA binding motif protein 7 [Source:HGNC Symbol;Acc:HGNC:9904],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000076053
RBM8A,ENSG00000265241,RNA binding motif protein 8A [Source:HGNC Symbol;Acc:HGNC:9905],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000265241
RBMS1,ENSG00000153250,RNA binding motif single stranded interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:9907],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000153250
RBMS2,ENSG00000076067,RNA binding motif single stranded interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:9909],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000076067
RBMS3,ENSG00000144642,RNA binding motif single stranded interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:13427],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000144642
RBMX,ENSG00000147274,RNA binding motif protein X-linked [Source:HGNC Symbol;Acc:HGNC:9910],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000147274
RBMX2,ENSG00000134597,RNA binding motif protein X-linked 2 [Source:HGNC Symbol;Acc:HGNC:24282],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000134597
RBMY1A1,ENSG00000234414,RNA binding motif protein Y-linked family 1 member A1 [Source:HGNC Symbol;Acc:HGNC:9912],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000234414
RBMY1J,ENSG00000226941,RNA binding motif protein Y-linked family 1 member J [Source:HGNC Symbol;Acc:HGNC:23917],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000226941
RBP1,ENSG00000114115,retinol binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9919],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000114115
RBP2,ENSG00000114113,retinol binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9920],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000114113
RBP3,ENSG00000265203,retinol binding protein 3 [Source:HGNC Symbol;Acc:HGNC:9921],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000265203
RBP4,ENSG00000138207,retinol binding protein 4 [Source:HGNC Symbol;Acc:HGNC:9922],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000138207
RBP7,ENSG00000162444,retinol binding protein 7 [Source:HGNC Symbol;Acc:HGNC:30316],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000162444
RBPJ,ENSG00000168214,recombination signal binding protein for immunoglobulin kappa J region [Source:HGNC Symbol;Acc:HGNC:5724],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000168214
RBPMS,ENSG00000157110,"RNA binding protein, mRNA processing factor [Source:HGNC Symbol;Acc:HGNC:19097]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000157110
RBSN,ENSG00000131381,"rabenosyn, RAB effector [Source:HGNC Symbol;Acc:HGNC:20759]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000131381
RBX1,ENSG00000100387,ring-box 1 [Source:HGNC Symbol;Acc:HGNC:9928],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000100387
RC3H2,ENSG00000056586,ring finger and CCCH-type domains 2 [Source:HGNC Symbol;Acc:HGNC:21461],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000056586
RCAN1,ENSG00000159200,regulator of calcineurin 1 [Source:HGNC Symbol;Acc:HGNC:3040],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000159200
RCAN2,ENSG00000172348,regulator of calcineurin 2 [Source:HGNC Symbol;Acc:HGNC:3041],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000172348
RCAN3,ENSG00000117602,RCAN family member 3 [Source:HGNC Symbol;Acc:HGNC:3042],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000117602
RCBTB1,ENSG00000136144,RCC1 and BTB domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:18243],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000136144
RCBTB2,ENSG00000136161,RCC1 and BTB domain containing protein 2 [Source:HGNC Symbol;Acc:HGNC:1914],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000136161
RCC1,ENSG00000180198,regulator of chromosome condensation 1 [Source:HGNC Symbol;Acc:HGNC:1913],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000180198
RCCD1,ENSG00000166965,RCC1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30457],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000166965
RCE1,ENSG00000173653,Ras converting CAAX endopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:13721],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000173653
RCHY1,ENSG00000163743,ring finger and CHY zinc finger domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17479],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000163743
RCL1,ENSG00000120158,RNA terminal phosphate cyclase like 1 [Source:HGNC Symbol;Acc:HGNC:17687],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000120158
RCN1,ENSG00000049449,reticulocalbin 1 [Source:HGNC Symbol;Acc:HGNC:9934],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000049449
RCN2,ENSG00000117906,reticulocalbin 2 [Source:HGNC Symbol;Acc:HGNC:9935],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000117906
RCN3,ENSG00000142552,reticulocalbin 3 [Source:HGNC Symbol;Acc:HGNC:21145],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000142552
RCOR2,ENSG00000167771,REST corepressor 2 [Source:HGNC Symbol;Acc:HGNC:27455],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000167771
RCOR3,ENSG00000117625,REST corepressor 3 [Source:HGNC Symbol;Acc:HGNC:25594],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000117625
RCSD1,ENSG00000198771,RCSD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28310],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000198771
RCVRN,ENSG00000109047,recoverin [Source:HGNC Symbol;Acc:HGNC:9937],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000109047
RD3,ENSG00000198570,RD3 regulator of GUCY2D [Source:HGNC Symbol;Acc:HGNC:19689],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000198570
RDH11,ENSG00000072042,retinol dehydrogenase 11 [Source:HGNC Symbol;Acc:HGNC:17964],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000072042
RDH12,ENSG00000139988,retinol dehydrogenase 12 [Source:HGNC Symbol;Acc:HGNC:19977],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000139988
RDH13,ENSG00000160439,retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000160439
RDH5,ENSG00000135437,retinol dehydrogenase 5 [Source:HGNC Symbol;Acc:HGNC:9940],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000135437
RDM1,ENSG00000278023,RAD52 motif containing 1 [Source:HGNC Symbol;Acc:HGNC:19950],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000278023
RDX,ENSG00000137710,radixin [Source:HGNC Symbol;Acc:HGNC:9944],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000137710
REC8,ENSG00000100918,REC8 meiotic recombination protein [Source:HGNC Symbol;Acc:HGNC:16879],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000100918
RECK,ENSG00000122707,reversion inducing cysteine rich protein with kazal motifs [Source:HGNC Symbol;Acc:HGNC:11345],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000122707
REEP1,ENSG00000068615,receptor accessory protein 1 [Source:HGNC Symbol;Acc:HGNC:25786],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000068615
REEP2,ENSG00000132563,receptor accessory protein 2 [Source:HGNC Symbol;Acc:HGNC:17975],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000132563
REEP3,ENSG00000165476,receptor accessory protein 3 [Source:HGNC Symbol;Acc:HGNC:23711],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000165476
REEP4,ENSG00000168476,receptor accessory protein 4 [Source:HGNC Symbol;Acc:HGNC:26176],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000168476
REEP5,ENSG00000129625,receptor accessory protein 5 [Source:HGNC Symbol;Acc:HGNC:30077],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000129625
REEP6,ENSG00000115255,receptor accessory protein 6 [Source:HGNC Symbol;Acc:HGNC:30078],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000115255
REG1A,ENSG00000115386,regenerating family member 1 alpha [Source:HGNC Symbol;Acc:HGNC:9951],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000115386
REG1B,ENSG00000172023,regenerating family member 1 beta [Source:HGNC Symbol;Acc:HGNC:9952],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000172023
REG3A,ENSG00000172016,regenerating family member 3 alpha [Source:HGNC Symbol;Acc:HGNC:8601],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000172016
REG3G,ENSG00000143954,regenerating family member 3 gamma [Source:HGNC Symbol;Acc:HGNC:29595],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000143954
REG4,ENSG00000134193,regenerating family member 4 [Source:HGNC Symbol;Acc:HGNC:22977],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000134193
REL,ENSG00000162924,"REL proto-oncogene, NF-kB subunit [Source:HGNC Symbol;Acc:HGNC:9954]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000162924
RELA,ENSG00000173039,"RELA proto-oncogene, NF-kB subunit [Source:HGNC Symbol;Acc:HGNC:9955]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000173039
RELB,ENSG00000104856,"RELB proto-oncogene, NF-kB subunit [Source:HGNC Symbol;Acc:HGNC:9956]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000104856
RELL1,ENSG00000181826,RELT like 1 [Source:HGNC Symbol;Acc:HGNC:27379],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000181826
RELL2,ENSG00000164620,RELT like 2 [Source:HGNC Symbol;Acc:HGNC:26902],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000164620
RELT,ENSG00000054967,RELT TNF receptor [Source:HGNC Symbol;Acc:HGNC:13764],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000054967
REM1,ENSG00000088320,RRAD and GEM like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:15922],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000088320
REM2,ENSG00000139890,RRAD and GEM like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:20248],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000139890
REN,ENSG00000143839,renin [Source:HGNC Symbol;Acc:HGNC:9958],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000143839
RENBP,ENSG00000102032,renin binding protein [Source:HGNC Symbol;Acc:HGNC:9959],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000102032
REP15,ENSG00000174236,RAB15 effector protein [Source:HGNC Symbol;Acc:HGNC:33748],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000174236
REPIN1,ENSG00000214022,replication initiator 1 [Source:HGNC Symbol;Acc:HGNC:17922],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000214022
REPS1,ENSG00000135597,RALBP1 associated Eps domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15578],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000135597
RER1,ENSG00000157916,retention in endoplasmic reticulum sorting receptor 1 [Source:HGNC Symbol;Acc:HGNC:30309],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000157916
RERG,ENSG00000134533,RAS like estrogen regulated growth inhibitor [Source:HGNC Symbol;Acc:HGNC:15980],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000134533
RERGL,ENSG00000111404,RERG like [Source:HGNC Symbol;Acc:HGNC:26213],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000111404
RESF1,ENSG00000174718,retroelement silencing factor 1 [Source:HGNC Symbol;Acc:HGNC:25559],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000174718
RET,ENSG00000165731,ret proto-oncogene [Source:HGNC Symbol;Acc:HGNC:9967],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000165731
RETN,ENSG00000104918,resistin [Source:HGNC Symbol;Acc:HGNC:20389],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000104918
RETNLB,ENSG00000163515,resistin like beta [Source:HGNC Symbol;Acc:HGNC:20388],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000163515
RETREG1,ENSG00000154153,reticulophagy regulator 1 [Source:HGNC Symbol;Acc:HGNC:25964],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000154153
RETREG3,ENSG00000141699,reticulophagy regulator family member 3 [Source:HGNC Symbol;Acc:HGNC:27258],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000141699
REXO4,ENSG00000148300,"REX4 homolog, 3'-5' exonuclease [Source:HGNC Symbol;Acc:HGNC:12820]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000148300
REXO5,ENSG00000005189,RNA exonuclease 5 [Source:HGNC Symbol;Acc:HGNC:24661],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000005189
RFC1,ENSG00000035928,replication factor C subunit 1 [Source:HGNC Symbol;Acc:HGNC:9969],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000035928
RFC4,ENSG00000163918,replication factor C subunit 4 [Source:HGNC Symbol;Acc:HGNC:9972],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000163918
RFC5,ENSG00000111445,replication factor C subunit 5 [Source:HGNC Symbol;Acc:HGNC:9973],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000111445
RFESD,ENSG00000175449,Rieske Fe-S domain containing [Source:HGNC Symbol;Acc:HGNC:29587],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000175449
RFFL,ENSG00000092871,ring finger and FYVE like domain containing E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:24821],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000092871
RFK,ENSG00000135002,riboflavin kinase [Source:HGNC Symbol;Acc:HGNC:30324],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000135002
RFPL2,ENSG00000128253,ret finger protein like 2 [Source:HGNC Symbol;Acc:HGNC:9979],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000128253
RFPL3,ENSG00000128276,ret finger protein like 3 [Source:HGNC Symbol;Acc:HGNC:9980],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000128276
RFPL4B,ENSG00000251258,ret finger protein like 4B [Source:HGNC Symbol;Acc:HGNC:33264],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000251258
RFT1,ENSG00000163933,RFT1 homolog [Source:HGNC Symbol;Acc:HGNC:30220],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000163933
RFTN1,ENSG00000131378,"raftlin, lipid raft linker 1 [Source:HGNC Symbol;Acc:HGNC:30278]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000131378
RFTN2,ENSG00000162944,raftlin family member 2 [Source:HGNC Symbol;Acc:HGNC:26402],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000162944
RFWD3,ENSG00000168411,ring finger and WD repeat domain 3 [Source:HGNC Symbol;Acc:HGNC:25539],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000168411
RFX2,ENSG00000087903,regulatory factor X2 [Source:HGNC Symbol;Acc:HGNC:9983],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000087903
RFX3,ENSG00000080298,regulatory factor X3 [Source:HGNC Symbol;Acc:HGNC:9984],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000080298
RFX4,ENSG00000111783,regulatory factor X4 [Source:HGNC Symbol;Acc:HGNC:9985],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000111783
RFX5,ENSG00000143390,regulatory factor X5 [Source:HGNC Symbol;Acc:HGNC:9986],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000143390
RFX6,ENSG00000185002,regulatory factor X6 [Source:HGNC Symbol;Acc:HGNC:21478],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000185002
RFXANK,ENSG00000064490,regulatory factor X associated ankyrin containing protein [Source:HGNC Symbol;Acc:HGNC:9987],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000064490
RGCC,ENSG00000102760,regulator of cell cycle [Source:HGNC Symbol;Acc:HGNC:20369],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000102760
RGL4,ENSG00000159496,ral guanine nucleotide dissociation stimulator like 4 [Source:HGNC Symbol;Acc:HGNC:31911],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000159496
RGMA,ENSG00000182175,repulsive guidance molecule BMP co-receptor a [Source:HGNC Symbol;Acc:HGNC:30308],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000182175
RGMB,ENSG00000174136,repulsive guidance molecule BMP co-receptor b [Source:HGNC Symbol;Acc:HGNC:26896],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000174136
RGN,ENSG00000130988,regucalcin [Source:HGNC Symbol;Acc:HGNC:9989],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000130988
RGP1,ENSG00000107185,"RGP1 homolog, RAB6A GEF complex partner 1 [Source:HGNC Symbol;Acc:HGNC:21965]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000107185
RGR,ENSG00000148604,retinal G protein coupled receptor [Source:HGNC Symbol;Acc:HGNC:9990],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000148604
RGS1,ENSG00000090104,regulator of G protein signaling 1 [Source:HGNC Symbol;Acc:HGNC:9991],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000090104
RGS11,ENSG00000076344,regulator of G protein signaling 11 [Source:HGNC Symbol;Acc:HGNC:9993],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000076344
RGS17,ENSG00000091844,regulator of G protein signaling 17 [Source:HGNC Symbol;Acc:HGNC:14088],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000091844
RGS18,ENSG00000150681,regulator of G protein signaling 18 [Source:HGNC Symbol;Acc:HGNC:14261],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000150681
RGS2,ENSG00000116741,regulator of G protein signaling 2 [Source:HGNC Symbol;Acc:HGNC:9998],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000116741
RGS20,ENSG00000147509,regulator of G protein signaling 20 [Source:HGNC Symbol;Acc:HGNC:14600],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000147509
RGS22,ENSG00000132554,regulator of G protein signaling 22 [Source:HGNC Symbol;Acc:HGNC:24499],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000132554
RGS3,ENSG00000138835,regulator of G protein signaling 3 [Source:HGNC Symbol;Acc:HGNC:9999],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000138835
RGS4,ENSG00000117152,regulator of G protein signaling 4 [Source:HGNC Symbol;Acc:HGNC:10000],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000117152
RGS5,ENSG00000143248,regulator of G protein signaling 5 [Source:HGNC Symbol;Acc:HGNC:10001],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000143248
RGS6,ENSG00000182732,regulator of G protein signaling 6 [Source:HGNC Symbol;Acc:HGNC:10002],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000182732
RGS7,ENSG00000182901,regulator of G protein signaling 7 [Source:HGNC Symbol;Acc:HGNC:10003],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000182901
RGS8,ENSG00000135824,regulator of G protein signaling 8 [Source:HGNC Symbol;Acc:HGNC:16810],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000135824
RGS9,ENSG00000108370,regulator of G protein signaling 9 [Source:HGNC Symbol;Acc:HGNC:10004],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000108370
RGSL1,ENSG00000121446,regulator of G protein signaling like 1 [Source:HGNC Symbol;Acc:HGNC:18636],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000121446
RHAG,ENSG00000112077,Rh associated glycoprotein [Source:HGNC Symbol;Acc:HGNC:10006],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000112077
RHBDD1,ENSG00000144468,rhomboid domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23081],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000144468
RHBDD2,ENSG00000005486,rhomboid domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23082],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000005486
RHBDD3,ENSG00000100263,rhomboid domain containing 3 [Source:HGNC Symbol;Acc:HGNC:1308],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000100263
RHBDF1,ENSG00000007384,rhomboid 5 homolog 1 [Source:HGNC Symbol;Acc:HGNC:20561],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000007384
RHBDF2,ENSG00000129667,rhomboid 5 homolog 2 [Source:HGNC Symbol;Acc:HGNC:20788],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000129667
RHBDL1,ENSG00000103269,rhomboid like 1 [Source:HGNC Symbol;Acc:HGNC:10007],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000103269
RHBDL2,ENSG00000158315,rhomboid like 2 [Source:HGNC Symbol;Acc:HGNC:16083],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000158315
RHBG,ENSG00000132677,Rh family B glycoprotein [Source:HGNC Symbol;Acc:HGNC:14572],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000132677
RHCG,ENSG00000140519,Rh family C glycoprotein [Source:HGNC Symbol;Acc:HGNC:18140],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000140519
RHEB,ENSG00000106615,"Ras homolog, mTORC1 binding [Source:HGNC Symbol;Acc:HGNC:10011]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000106615
RHEX,ENSG00000263961,regulator of hemoglobinization and erythroid cell expansion [Source:HGNC Symbol;Acc:HGNC:25341],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000263961
RHNO1,ENSG00000171792,RAD9-HUS1-RAD1 interacting nuclear orphan 1 [Source:HGNC Symbol;Acc:HGNC:28206],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000171792
RHOA,ENSG00000067560,ras homolog family member A [Source:HGNC Symbol;Acc:HGNC:667],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000067560
RHOBTB1,ENSG00000072422,Rho related BTB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18738],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000072422
RHOBTB2,ENSG00000008853,Rho related BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18756],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000008853
RHOBTB3,ENSG00000164292,Rho related BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:18757],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000164292
RHOC,ENSG00000155366,ras homolog family member C [Source:HGNC Symbol;Acc:HGNC:669],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000155366
